image_path,class_name,confidence,x_center,y_center,width,height
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_98.jpg,dog,0.5360341,263.12723,189.38525,357.63412,359.7386
f:\suryesh project\vision_pipeline\images\processed\processed_wheaten_terrier_99.jpg,dog,0.8970234,147.52318,230.2981,260.1036,326.49652
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_1.jpg,dog,0.81822044,149.0794,182.33794,292.09314,303.32413
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_10.jpg,dog,0.752856,171.20804,258.1447,266.1424,473.9952
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_100.jpg,dog,0.67889065,289.79147,188.5646,317.90613,362.91455
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_101.jpg,dog,0.7592217,228.04335,183.71489,386.61728,367.42978
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_102.jpg,dog,0.32743153,206.30052,264.55618,338.91953,452.67526
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_103.jpg,dog,0.93302065,158.78824,299.66025,266.26044,228.378
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_104.jpg,dog,0.88819516,228.82599,175.41158,289.4884,252.97543
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_105.jpg,dog,0.9082263,231.419,187.61177,184.01195,270.00388
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_106.jpg,dog,0.8722247,279.72168,282.31714,196.99008,347.08395
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_107.jpg,dog,0.70471376,177.14024,277.49878,310.49844,417.4074
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_108.jpg,dog,0.51952076,324.96362,248.91977,293.56766,485.22052
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_109.jpg,dog,0.8307171,251.96257,238.02702,379.41122,461.24728
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_11.jpg,dog,0.65757746,242.12936,159.37892,308.8958,287.38266
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_110.jpg,dog,0.754213,186.69565,347.27692,360.8051,285.84738
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_111.jpg,dog,0.8406017,172.41608,229.75522,167.63643,330.33167
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_112.jpg,dog,0.55169415,246.34508,265.77014,471.16977,432.58133
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_115.jpg,dog,0.43632844,109.15262,166.87845,202.33762,259.23895
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_115.jpg,cat,0.27408463,108.130196,166.79445,199.43132,264.72983
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_116.jpg,cat,0.28529048,141.58191,122.166435,251.25269,228.71321
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_117.jpg,dog,0.5268492,184.33492,115.65351,220.53262,202.96953
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_118.jpg,dog,0.5279853,114.72172,158.80048,191.88914,259.83472
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_12.jpg,dog,0.80665696,266.34253,195.18216,216.0501,318.73938
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_120.jpg,dog,0.3192317,59.946877,108.6732,97.60892,150.92496
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_121.jpg,dog,0.5021424,126.64554,157.79654,178.07623,266.0166
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_122.jpg,dog,0.63172305,155.17828,126.366035,152.97699,219.74522
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_123.jpg,dog,0.35331234,135.38995,128.66011,173.81245,186.57065
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_125.jpg,cat,0.3819315,102.483894,71.568016,120.68962,77.40466
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_126.jpg,dog,0.33837605,109.107956,165.84758,152.6817,246.73544
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_127.jpg,dog,0.35157305,127.95359,166.04523,238.48488,258.49084
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_128.jpg,dog,0.69634366,141.57991,119.45444,165.73286,201.7074
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_13.jpg,dog,0.90253204,259.90466,190.67197,163.23236,272.5735
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_131.jpg,cat,0.43198997,89.534195,100.29655,169.57407,157.92265
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_131.jpg,dog,0.2851031,91.409546,102.84965,171.37283,151.66277
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_132.jpg,dog,0.57977384,153.06398,138.6864,142.41843,164.70302
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_133.jpg,cat,0.591452,160.81635,111.54783,179.6368,202.87968
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_133.jpg,dog,0.25169623,162.23178,111.41825,179.69464,200.85252
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_134.jpg,dog,0.6618552,136.81479,125.64385,113.27562,180.48283
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_135.jpg,dog,0.27799463,151.20375,101.22347,150.60065,169.67067
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_136.jpg,dog,0.55859166,123.8676,116.13018,236.16217,180.40947
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_138.jpg,dog,0.38242817,155.28587,109.32091,284.76865,198.96997
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_139.jpg,dog,0.270143,128.83821,111.801254,192.66418,163.84067
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_14.jpg,dog,0.53160834,153.61313,130.37901,145.39081,197.27802
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_14.jpg,dog,0.3353484,172.84737,241.76749,330.8358,434.71832
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_140.jpg,dog,0.7130344,164.49265,94.64216,143.37741,177.27306
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_142.jpg,cat,0.75707906,157.0411,120.92453,153.02798,202.26962
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_143.jpg,dog,0.6821402,106.411194,142.72324,154.94781,151.73148
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_144.jpg,dog,0.59894574,80.947754,157.62067,148.2608,279.22083
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_145.jpg,cat,0.45637476,173.77153,111.08738,244.38559,206.07573
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_146.jpg,cat,0.57981217,164.05159,142.55614,200.44823,99.72642
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_147.jpg,dog,0.6229196,117.83235,141.46692,156.48743,234.91345
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_148.jpg,dog,0.44125047,162.76764,162.71764,160.57695,101.95406
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_149.jpg,dog,0.6440819,150.65543,114.448616,178.65099,181.85625
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_15.jpg,dog,0.5841065,236.00859,283.36163,472.01718,433.27673
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_150.jpg,dog,0.84561336,142.24838,97.00014,80.12984,100.62225
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_151.jpg,dog,0.74356115,130.26572,115.0555,237.07733,208.14429
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_152.jpg,dog,0.8251613,153.9533,91.32567,128.81964,135.70688
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_153.jpg,cat,0.6275975,223.3504,97.07533,133.15382,166.15875
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_153.jpg,cat,0.42187515,75.93174,74.897125,151.86348,149.72818
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_154.jpg,dog,0.8083917,125.637955,121.33374,126.97077,194.78488
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_155.jpg,dog,0.25261635,160.6763,114.096466,145.57666,219.60284
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_156.jpg,dog,0.45247144,172.89261,124.1862,249.69305,189.59003
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_157.jpg,dog,0.5484222,190.78348,116.470406,157.43336,189.06471
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_159.jpg,dog,0.55799496,236.15704,194.22714,194.51265,334.08087
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_16.jpg,dog,0.86126053,252.63567,229.78568,180.63461,278.29688
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_160.jpg,dog,0.680047,241.06232,201.29878,465.17706,304.10733
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_161.jpg,dog,0.8450527,168.54427,196.56157,310.77725,272.04257
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_162.jpg,dog,0.563675,205.38799,188.41463,401.7274,294.24356
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_163.jpg,dog,0.77928823,274.29016,191.4681,360.01923,356.48068
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_164.jpg,dog,0.8476436,237.83722,193.18471,279.3114,340.59506
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_165.jpg,dog,0.8212218,320.67667,190.67287,358.64667,365.03757
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_166.jpg,dog,0.75485003,322.27393,227.63533,311.60327,293.70908
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_167.jpg,dog,0.78479975,178.4642,283.50732,336.53412,406.2091
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_168.jpg,dog,0.87007976,193.69449,311.06833,194.27771,341.10168
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_169.jpg,dog,0.72237474,236.26984,188.64758,144.12,245.71344
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_17.jpg,dog,0.45760566,213.60469,165.66669,423.14365,289.4361
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_170.jpg,dog,0.66171527,234.50224,165.87392,203.62558,152.46713
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_171.jpg,dog,0.68208015,177.5119,226.61224,238.83476,210.19362
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_172.jpg,dog,0.86618847,178.1501,190.07675,274.8688,327.44202
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_173.jpg,dog,0.8404153,232.21506,186.87729,264.79572,318.57257
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_174.jpg,dog,0.71573603,203.4904,194.6275,361.1274,348.13245
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_175.jpg,dog,0.91407233,213.92584,216.51343,239.3484,298.41425
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_176.jpg,dog,0.74429286,191.06624,184.2185,345.79758,232.58742
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_177.jpg,dog,0.8508612,134.9902,252.97052,263.06927,313.70923
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_178.jpg,dog,0.83879226,120.02756,269.0788,228.12817,176.31102
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_179.jpg,dog,0.8426384,160.545,217.73894,311.73355,307.84836
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_18.jpg,dog,0.8794154,151.40715,193.84465,289.4434,357.45566
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_180.jpg,dog,0.80063254,144.77348,267.26828,274.79257,315.34097
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_181.jpg,dog,0.81389177,177.2702,324.378,317.55402,305.2547
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_182.jpg,dog,0.9019312,215.86247,217.01318,255.90158,295.57318
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_183.jpg,dog,0.923193,136.2366,272.8361,246.24257,309.2281
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_184.jpg,dog,0.8958252,188.07686,328.08923,316.08475,325.60843
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_185.jpg,dog,0.88108176,216.21523,278.14935,231.77756,333.0556
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_186.jpg,dog,0.8285638,253.65549,163.26784,232.13808,308.28036
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_187.jpg,dog,0.88002115,233.89078,169.3975,174.3783,239.64761
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_188.jpg,dog,0.6500171,282.20148,186.79733,418.5751,294.40533
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_189.jpg,dog,0.82261145,230.37091,201.04872,363.94366,229.32101
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_19.jpg,dog,0.6781532,167.08803,256.9444,328.65115,466.83594
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_190.jpg,dog,0.81631714,205.35098,264.95667,324.21375,407.00687
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_191.jpg,dog,0.8118336,170.63979,297.93158,227.32932,315.04935
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_192.jpg,dog,0.8183184,259.37753,141.76808,173.03651,218.25513
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_193.jpg,dog,0.6307027,260.6163,189.01866,429.54138,346.66922
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_194.jpg,dog,0.8412224,199.81798,293.38168,199.92404,305.38818
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_195.jpg,dog,0.660986,176.94025,177.58772,254.5233,309.80392
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_196.jpg,dog,0.8176085,229.02348,168.40323,192.08908,249.94423
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_197.jpg,dog,0.77269787,194.58685,192.9054,332.706,360.23865
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_198.jpg,dog,0.83836675,193.1303,191.69559,320.86783,292.67157
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_199.jpg,dog,0.6426052,241.96982,184.12418,462.1577,187.65489
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_2.jpg,dog,0.83772284,142.19095,280.22192,190.9967,177.70778
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_20.jpg,dog,0.69077414,278.6322,193.21521,418.5118,363.56958
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_200.jpg,dog,0.76745844,283.53784,195.88666,259.05447,184.90111
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_21.jpg,dog,0.5063728,271.68738,208.17833,290.84412,333.64334
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_21.jpg,cat,0.41459584,282.20667,204.59561,279.64807,339.25635
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_22.jpg,dog,0.5822305,233.91377,168.47266,299.6777,317.02686
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_23.jpg,dog,0.77744055,161.81761,272.0132,220.24435,360.43292
f:\suryesh project\vision_pipeline\images\processed\processed_yorkshire_terrier_24.jpg,dog,0.8332662,206.70381,242.3501,196.29099,311.69214
