image_path,true_class,class_name
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_119.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_120.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_122.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_125.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_126.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_127.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_128.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_129.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_130.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_131.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_133.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_135.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_136.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_137.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_138.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_139.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_14.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_140.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_141.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_142.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_143.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_144.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_145.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_146.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_147.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_148.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_149.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_150.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_151.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_152.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_153.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_154.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_155.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_156.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_157.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_158.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_159.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_160.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_161.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_162.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_163.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_164.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_165.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_167.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_168.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_169.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_17.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_170.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_171.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_172.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_173.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_174.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_175.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_176.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_178.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_179.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_18.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_180.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_181.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_182.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_183.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_184.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_185.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_186.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_187.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_188.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_189.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_19.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_191.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_193.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_194.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_195.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_196.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_198.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_199.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_20.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_200.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_201.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_202.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_203.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_204.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_205.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_206.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_207.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_208.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_209.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_21.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_210.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_216.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_218.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_22.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_222.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_224.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_225.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_227.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_228.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_23.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_231.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_232.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_233.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_234.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_237.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_238.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_24.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_240.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_247.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_249.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_25.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_250.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_254.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_257.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_26.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_27.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_28.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_29.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_30.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_31.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_32.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_33.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_34.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_35.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_36.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_37.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_39.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_40.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_41.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_42.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_43.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_44.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_46.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_47.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_48.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_49.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_5.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_50.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_51.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_52.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_53.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_54.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_55.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_56.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_57.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_58.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_59.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_6.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_60.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_61.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_63.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_64.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_65.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_66.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_67.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_69.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_70.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_71.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_72.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_73.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_74.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_75.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_76.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_77.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_78.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_79.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_80.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_81.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_82.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_83.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_84.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_85.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_86.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_87.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_88.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_89.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_9.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_90.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_91.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_92.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_93.jpg,Siamese,cat
F:\suryesh project\vision_pipeline\images\processed\processed_Siamese_94.jpg,Siamese,cat
